hkapanis;hdusuk;hyuksek;hacilis;hfark;wadline;mav10ussel;macd;macdas;rsi;momentum;wilimsry;cci;stokfstk;stokfstd;stokslwk;stokslwd;chaikinsal;volatility;mav5ussel;islemhacmi;pddd;fiyatkazanc;bistyuzkapanis;bistyuzdegisim;dolarkapanis;brentkapanis;tufekapanis;tahvilkapanis;mevduatfaiz;sanuretimi;ekonomiguven;altinons;tuketiciguven;rekurendeksi;ufekapanis;hisseadi
1.18;1.12;1.4;1.13;6.306306306;-0.0408;1.04;0.0133;0.0157;57.291;117.73;-42.0168;210.2;54.1284;62.6409;60.4548;58.2686;-1479;-0.33;1.07;275551000;0.9731;17.4219;78783.47;0.735253126;1.7589;115.59;216.74;5.85;7.78;106.8;102.9085993;1663.7;75.4;112.46;208.9;TRKCM
1.25;1.14;1.26;1.18;5.93220339;0.1943;1.08;0.0287;0.0183;60.1335;141.82;-28.5714;145.26;68.8074;65.7241;63.239;60.7538;253;-2.23;1.13;164651800;1.0332;18.4981;79333.67;0.698369848;1.7983;110.95;217.39;5.69;7.45;104.4;105.2076467;1579.84;76.6;111.55;208.63;TRKCM
1.3;1.2;1.34;1.25;4;0.1515;1.12;0.0444;0.0235;62.0058;135.35;-19.3277;148.85;76.2887;71.0064;67.5889;64.1713;-2532;-5.73;1.19;334891500;1.0407;27.4025;85898.99;8.275578326;1.8101;109.76;218.83;6.35;7.6;116;105.6029948;1597.5;74.8;111.54;210.33;TRKCM
1.37;1.28;1.37;1.3;5.384615385;0.1916;1.17;0.0623;0.0313;64.7602;143.6;-5.042;150.54;93.617;82.3117;76.2649;70.2181;3219;-6.83;1.25;211755300;1.1025;29.0313;86046.04;0.17118944;1.7922;101.69;219.75;5.2;7.25;115.3;104.4583402;1476.8;75.2;113.86;209.26;TRKCM
1.4;1.37;1.48;1.37;2.189781022;0.3079;1.21;0.078;0.0406;65.7629;143.23;-12.8632;148.2;77.9718;80.1417;76.8339;73.526;6624;-5.71;1.3;175270900;1.118;32.43;85990.01;-0.065116303;1.8762;100.07;220.07;6.07;6.34;120.5;105.5561876;1387.3;77.2;111.01;211.35;TRKCM
1.21;1.14;1.34;1.26;-13.57142857;0.2297;1.21;0.0737;0.0472;54.4298;131.06;-44.4931;53.52;19.871;50.0063;57.8462;65.6861;7210;9.57;1.27;128473100;0.9614;27.8877;76294.51;-11.27514696;1.9282;101.98;221.75;7.89;8.04;120;105.4809266;1234;76.1;106.99;214.43;TRKCM
1.17;1.15;1.28;1.21;-3.305785124;0.2798;1.2;0.0669;0.0512;52.8111;118.21;-49.7169;34.68;10.4634;30.2349;42.0519;53.869;3084;12.67;1.24;121201600;0.9356;27.1375;73377.45;-3.823420584;1.9344;107.85;222.44;9.23;9.26;122.9;104.6057913;1324.7;78.1;107.82;216.56;TRKCM
1.01;0.97;1.23;1.19;-13.67521368;-0.0269;1.17;0.0474;0.0504;45.286;103.14;-76.82;-31.87;7.2703;18.7526;30.4581;42.1635;-1102;36.12;1.16;81846720;0.7792;26.1709;66394.41;-9.516602171;2.0378;114.03;222.21;9.78;9.24;102.1;105.2616479;1394.9;77.2;105.55;216.65;TRKCM
1.12;1.02;1.18;1.02;10.89108911;0.1072;1.16;0.0409;0.0485;50.5551;101.45;-62.5652;-20.42;29.99;24.3713;30.302;36.2328;-4231;42.21;1.15;152308700;0.8698;29.2141;74486.56;12.18799896;2.0184;108.18;223.91;8.55;9.16;123.9;103.4102858;1328.95;72.8;102.61;218.56;TRKCM
1.16;1.08;1.23;1.13;3.571428571;0.1189;1.16;0.0383;0.0465;52.1433;98.76;-56.068;-3.43;51.0906;37.7309;37.2316;36.7322;-3958;28.44;1.15;171534100;0.8988;30.1879;77620.37;4.207215369;1.9965;108.92;227.94;7.8;8.91;111.7;105.9151172;1323.9;75.8;104.26;220.06;TRKCM
1.17;1.04;1.22;1.16;0.862068966;0.3452;1.16;0.037;0.0446;52.7561;94.14;-53.6316;-18.35;65.6717;51.7013;46.7116;41.7219;-2316;6.82;1.16;113456500;0.871;20.2213;75748.27;-2.411866885;2.0191;109.97;227.96;9.12;9.04;127;105.3482441;1253.12;77.8;103.22;221.42;TRKCM
1.19;0.97;1.19;1.18;1.709401709;0.4743;1.17;0.0366;0.043;53.3988;91.6;-56.5372;-49.6;85.4546;68.5779;59.6259;50.6739;1115;18.39;1.17;96198790;0.8814;20.4629;67801.73;-10.49072144;2.1489;110.59;229.01;10.1;9.08;124.8;103.6449115;1205.88;75.4;100.95;223.87;TRKCM
0.98;0.95;1.16;1.16;-17.64705882;0.3454;1.13;0.0191;0.0382;43.7787;71.14;-95.5767;-119.59;8.6207;38.5993;42.6242;46.649;2661;23.98;1.11;121729400;0.7253;16.8376;61858.21;-8.766030011;2.2622;106.33;233.54;11.05;11.05;114.9;100.3257733;1244.14;72;95.16;229.1;TRKCM
0.96;0.95;1.03;0.98;-2.040816327;0.1436;1.1;0.0037;0.0313;43.0365;68.34;-97.3921;-143.18;5;21.7997;30.0828;38.3659;3034;19.46;1.06;79434490;0.7114;16.5154;62553.32;1.123715025;2.208;109.11;234.54;11.07;11.01;109.7;98.58842482;1326.43;69.2;95.83;232.27;TRKCM
0.99;0.91;0.99;0.95;3.125;0.1551;1.08;-0.0062;0.0238;44.5549;81.8;-86.183;-129.03;25.3732;23.5864;28.5129;33.4394;936;11.77;1.03;95039210;0.6976;12.7836;69736.34;11.48303559;2.1408;107.67;237.18;10.69;11.94;121.3;100.3007604;1283.6;72.7;96.31;233.98;TRKCM
1.12;0.98;1.14;0.99;13.13131313;0.1866;1.09;-0.003;0.0184;51.3105;95.62;-62.6128;-44.68;75.4099;49.4981;44.1452;38.7923;4075;2.92;1.06;190045600;0.7935;14.5406;73871.54;5.929763449;2.1128;108.11;240.37;9.12;10.33;120.9;102.0242657;1291.23;78.1;101.92;234.18;TRKCM
1.16;1.1;1.18;1.13;3.571428571;0.1522;1.1;0.0021;0.0152;52.8073;114.89;-56.9157;1.2;91.3957;70.4469;59.8954;49.3439;8109;-3.52;1.09;146082000;0.7792;11.8548;79289.8;7.334705625;2.0977;109.52;241.32;8.49;9.9;122.7;102.2368552;1249.45;75.7;104.12;232.96;TRKCM
1.21;1.15;1.28;1.17;4.310344828;0.114;1.12;0.0103;0.0142;55.1745;107.58;-47.8278;65.7;79.785;75.1159;66.5252;57.9345;9816;-16.3;1.13;174401300;0.8144;12.3914;78489.01;-1.009953361;2.1186;112.29;242.07;8.15;9.68;122;101.4279091;1327.34;73.6;103.59;233.09;TRKCM
1.35;1.19;1.41;1.22;11.57024793;0.2379;1.16;0.0276;0.0169;60.7789;116.04;-11.9248;166.36;88.0752;81.5956;73.7086;65.8216;9776;-7.92;1.2;176737100;0.9077;13.8109;82156.87;4.673087353;2.142;105.5;243.17;8.55;8.58;117.4;99.88903694;1282.72;73.6;103.75;234.79;TRKCM
1.31;1.28;1.38;1.35;-2.962962963;0.3653;1.19;0.0381;0.0211;58.7967;111.7;-18.881;156.2;77.7797;79.6876;75.0656;70.4436;8636;-12.29;1.24;125509000;0.856;10.2677;80312.94;-2.244401472;2.163;103.03;243.4;9.07;8.88;115;100.74352;1287.26;73.2;103.11;235.78;TRKCM
1.26;1.23;1.36;1.32;-3.816793893;0.3788;1.2;0.0419;0.0253;55.9875;106.21;-28.8183;109.4;53.8381;66.7628;67.9898;69.2167;7621;-15.29;1.25;140214900;0.8237;9.8802;74937.81;-6.692732205;2.2781;94.87;243.74;9.98;8.92;129.4;103.1454464;1208.13;74.6;103.59;237.79;TRKCM
1.45;1.21;1.46;1.26;15.07936508;0.8365;1.25;0.0591;0.032;63.0264;147.81;-2.6875;139.23;95.1989;80.9809;77.0595;73.1381;8034;-8.41;1.31;139581600;0.9432;11.3138;80579.66;7.528709473;2.2185;85.84;248.37;8.56;9.08;116.7;102.8421653;1172.85;70.6;103.24;239.97;TRKCM
1.57;1.4;1.59;1.44;8.275862069;0.8928;1.31;0.0821;0.042;67.0181;164.11;-2.1798;173.33;96.2871;88.634;83.4687;78.3034;9584;-8.46;1.4;115704800;1.0187;11.8634;86168.66;6.935993525;2.2205;69.99;248.82;7.56;9.37;125.5;98.79427668;1167.52;69;106.4;237.65;TRKCM
1.7;1.53;1.77;1.58;8.280254777;0.9819;1.38;0.1095;0.0555;70.4534;172.48;-8.0169;183;87.7193;88.1767;84.8856;81.5945;12795;10.01;1.5;110562900;1.102;12.8334;85721.13;-0.519365161;2.3352;57.54;247.72;8.02;9.89;130.3;99.79706387;1184.43;68.2;105.86;235.84;TRKCM
1.78;1.66;1.82;1.72;4.705882353;0.9696;1.45;0.136;0.0716;72.3612;158.7;-4.333;167.66;93.5484;90.8625;87.7732;84.6838;13102;18.73;1.6;109512300;1.1533;13.4303;88945.82;3.761837951;2.4424;52.38;250.45;6.89;8.93;112.4;99.99924252;1283.98;67.3;107.66;236.61;TRKCM
1.82;1.65;1.86;1.78;2.247191011;0.9277;1.52;0.1584;0.089;73.2898;157.62;-3.6529;140.95;94.6565;92.7595;90.0676;87.3757;13152;21.04;1.67;75735180;1.166;9.6018;84147.51;-5.394643616;2.508;62.14;252.24;8.81;9.75;110.6;100.6364603;1213.24;68;104.62;239.46;TRKCM
1.46;1.4;1.81;1.78;-19.78021978;0.7768;1.51;0.1453;0.1002;55.0975;120.88;-41.747;61.9;13.0435;52.9015;64.3929;75.8843;8623;61.11;1.6;175214100;0.9347;7.6971;80846.03;-3.923443486;2.598;55.19;255.23;8.77;9.53;127.2;97.05534001;1183.7;64.4;102.95;241.97;TRKCM
1.59;1.44;1.66;1.46;8.904109589;1.0005;1.52;0.144;0.109;59.1376;118.38;-27.6574;53.67;42.3913;47.6464;57.059;66.4717;4026;61.54;1.6;133793100;1.0203;8.4016;83947.04;3.835698549;2.6743;66.78;259.39;10;9.38;125.5;98.21198891;1184.38;64.9;101.31;245.42;TRKCM
1.56;1.54;1.63;1.58;-1.886792453;0.8507;1.53;0.1386;0.1149;57.6524;118.8;-34.0941;46.9;34.5885;41.1175;49.5689;58.0203;-1240;30.81;1.59;99251150;0.9292;7.8196;82981.15;-1.15059447;2.6628;65.5;260.85;9.88;10.22;123.1;98.38274009;1190.31;64;99.83;248.15;TRKCM
1.41;1.3;1.56;1.56;-9.615384615;0.5544;1.51;0.1207;0.1161;51.7159;111.51;-58.9285;-15.6;19.0464;30.0819;39.3947;48.7075;-1906;47.7;1.53;107625100;0.8393;7.0628;82249.53;-0.881670114;2.6813;63.22;259.51;9.74;10.18;130.2;97.1179066;1172.1;66.3;99.2;248.78;TRKCM
1.25;1.18;1.43;1.42;-11.34751773;0.3108;1.46;0.0926;0.1114;46.2879;86.35;-86.2278;-79.45;10.7042;20.3931;29.8312;39.2694;-5813;55.45;1.43;158293500;0.7442;6.2626;79909.68;-2.844818688;2.7704;51.75;259.74;9.98;9.87;118.9;97.56469136;1095.8;64.3;98.98;247.99;TRKCM
1.06;0.99;1.25;1.25;-15.2;0.0588;1.39;0.0544;0.1;40.8267;67.3;-92.2477;-146.97;10.0574;15.2253;23.24;31.2547;-9546;40.61;1.31;111173300;0.6138;6.3503;75210.37;-5.880776897;2.9156;52.9;260.78;10.97;9.84;124.5;97.09680255;1135.02;62.3;94.56;250.43;TRKCM
1.14;1.01;1.16;1.06;7.547169811;0.0354;1.34;0.0307;0.0861;44.0379;67.22;-82.3812;-128.43;23.9249;19.5751;23.4683;27.3615;-10218;27.59;1.25;138808800;0.6632;6.8613;74205.47;-1.336118942;3.0258;48.51;263.11;11.55;10.65;119.2;93.0781954;1114.56;59.1;90.51;254.25;TRKCM
1.18;1.11;1.26;1.16;3.50877193;0.1656;1.31;0.0142;0.0717;45.1821;65.94;-78.8574;-90.28;31.9859;25.7805;26.3075;26.8345;-8677;11.02;1.23;197758500;0.6808;7.0438;79409;7.012326719;2.916;49.43;267.2;10.18;10.57;134;95.70623573;1142.11;63.1;94.08;253.74;TRKCM
1.07;1.05;1.32;1.27;-9.322033898;0.0161;1.27;-0.0071;0.056;42.0352;58.82;-90.8382;-95.43;18.0556;21.918;23.5569;25.1957;-10433;20.55;1.18;261178600;0.6037;6.8846;75232.79;-5.259114206;2.9137;44.53;268.98;10.55;10.61;130.1;103.5148563;1064.68;77.5;98.97;250.13;TRKCM
1.1;0.94;1.11;1.08;2.803738318;-0.0633;1.24;-0.0213;0.0405;43.2864;75.46;-82.6544;-105.14;42.623;32.2705;29.9122;27.5539;-10812;12.52;1.15;221940100;0.6208;7.0802;71726.99;-4.659936179;2.9194;37.7;269.54;10.86;11.61;136.2;102.0662705;1061.07;74;97.94;249.31;TRKCM
1.02;0.96;1.09;1.09;-7.272727273;-0.3158;1.2;-0.0385;0.0247;40.8194;64.17;-91.3272;-94.92;21.3115;26.791;27.0453;27.2996;-12217;-14.39;1.11;193750500;0.5762;6.5717;73481.09;2.445522947;2.9542;35.85;274.44;10.99;11.59;116.4;98.10393956;1118.52;71.3;98.78;250.67;TRKCM
1.09;0.97;1.11;1.02;6.862745098;-0.3734;1.18;-0.0462;0.0105;43.7411;69.93;-83.9887;-75.16;39.3443;33.0676;31.145;29.2223;-2588;-18.21;1.1;252118900;0.614;7.002;75814.41;3.175401998;2.9664;36.65;274.38;10.94;12.5;120.2;93.67386946;1238.7;66.6;101.6;250.16;TRKCM
1.26;1.08;1.27;1.1;15.59633028;-0.3156;1.19;-0.0381;0.0008;50.4473;89.53;-65.3088;-27.23;85.2459;59.1568;49.1786;39.2004;6524;-7.95;1.16;299770900;0.6412;11.6328;83268.04;9.831415954;2.8175;40.12;274.27;9.99;12.04;133.2;96.01818107;1232.8;67;101.18;251.17;TRKCM
1.37;1.25;1.37;1.25;8.73015873;-0.3698;1.23;-0.0228;-0.0039;54.1391;109.54;-50.9335;28.17;98.5139;78.8353;65.6237;52.4121;17795;-17.93;1.23;215037300;0.6629;12.0262;85327.8;2.473650154;2.7976;47.33;276.42;9.22;11.47;126.4;94.14265653;1293.61;68;102.08;252.47;TRKCM
1.4;1.18;1.46;1.37;2.189781022;0.2154;1.26;-0.008;-0.0048;55.2128;132.07;-36.2666;44.21;88.3764;83.6059;73.2079;62.81;27723;-11.55;1.28;206011900;0.6708;10.7867;77803.41;-8.818216337;2.9495;49.545;278.02;9.29;10.06;131.9;96.41800282;1215.4;68.5;99.38;256.21;TRKCM
1.46;1.34;1.47;1.4;4.285714286;0.1833;1.29;0.0083;-0.0022;57.1573;127.26;-25.1077;89.16;97.4201;90.513;81.2787;72.0443;31256;-19.41;1.34;133751300;0.6984;11.23;76817.19;-1.267579403;2.8772;49.765;279.33;8.74;10.65;131.8;97.24216047;1321.94;69.3;100.5;257.27;TRKCM
1.63;1.41;1.63;1.46;11.64383562;0.4727;1.35;0.0345;0.0052;62.3556;138.42;-0.9629;155.58;98.7916;94.6523;87.1163;79.5803;34859;-10.1;1.44;145464900;0.7798;12.5393;75405.53;-1.837687632;2.9879;43.35;282.58;9.24;10.96;108.9;99.98220156;1351.14;66.7;101.13;257.81;TRKCM
1.67;1.61;1.78;1.64;2.45398773;0.6817;1.41;0.0578;0.0157;63.475;155.5;-13.5085;181.34;81.3032;87.9778;85.1786;82.3795;33161;-6.94;1.51;185923900;0.7989;12.8463;75967.63;0.745436044;2.9578;46.965;281.76;9.07;11.03;128;95.41814745;1308.86;74.4;101.35;258.01;TRKCM
1.65;1.57;1.71;1.67;-1.19760479;0.8113;1.46;0.0743;0.0274;62.8046;150;-15.0977;129.66;79.1036;83.5407;83.1536;82.7665;27473;-16.95;1.56;84142060;0.7926;12.744;76488.38;0.685489333;3.0003;49.99;282.27;8.71;10.74;114.3;100.0688523;1316.03;74.9;99.96;258.77;TRKCM
1.69;1.63;1.76;1.65;2.424242424;1.0659;1.5;0.0896;0.0399;64.0319;165.5;-10.33;121.4;80.558;82.0493;82.2884;82.5275;19926;-18.33;1.6;100836100;0.8117;13.0511;78536.17;2.677256336;3.094;48.51;286.33;9.24;9.59;134.3;98.18516467;1277.26;74.3;98.49;260.94;TRKCM
1.87;1.61;1.87;1.7;10.65088757;1.1909;1.57;0.1144;0.0548;68.8315;171.17;0;121.68;100;91.0247;88.1923;85.3599;15161;-3.56;1.69;100374600;0.8468;5.1388;73995.2;-5.782011015;3.4356;51.485;287.81;10.46;10.02;136.2;98.63023961;1173.02;69.3;95.22;266.16;TRKCM
1.89;1.79;1.98;1.87;1.069518717;1.223;1.62;0.1341;0.0706;69.3399;149.6;-8.9832;124.93;77.0492;84.0369;84.4779;84.9189;11270;1.54;1.76;54720060;0.8559;5.1937;78138.66;5.59963349;3.5268;56.73;292.54;10.63;11.41;137.9;93.23384187;1151.13;63.9;92.13;274.09;TRKCM
2.05;1.85;2.1;1.88;8.465608466;1.6725;1.7;0.1612;0.0887;73.2549;150.04;-4.0265;127.74;91.1392;87.5881;86.6984;85.8086;10404;7.58;1.85;91923960;0.9312;5.6509;86295.72;10.43921152;3.7723;55.61;299.74;11.15;10.87;121.6;90.10449013;1212;66.6;87.61;284.99;TRKCM
2.05;1.97;2.12;2.05;0;1.5141;1.77;0.1806;0.1071;73.2549;146.61;-5.744;122.15;87.013;87.3005;86.8032;86.3059;8000;8.75;1.92;43932200;0.9312;5.6509;87478.33;1.37041559;3.6387;56.49;302.17;11.09;10.77;118.3;94.9935321;1251.54;65.7;88.93;288.59;TRKCM
2.1;1.98;2.16;2.05;2.43902439;1.7128;1.83;0.1975;0.1252;74.3197;144.02;-5.5785;116.63;88.0952;87.6979;87.2339;86.7699;7148;-2.6;1.98;84306080;0.8924;5.3754;88947.4;1.679353047;3.6344;53.69;305.24;11.3;12.71;137.1;98.3226186;1249.1;67.8;89.58;291.58;TRKCM
2.28;2.1;2.36;2.1;8.571428571;1.7831;1.91;0.2232;0.1448;78.0793;140.41;-6.2256;140.95;86.0465;86.8722;86.8381;86.804;5949;10.92;2.08;67017970;0.9714;5.8517;94655.31;6.417174645;3.5515;51.82;309.23;11.34;12.68;134.3;100.7478739;1268.31;70.8;90.51;293.79;TRKCM
2.7;2.28;2.73;2.3;18.42105263;2.0295;2.05;0.2741;0.1707;83.7994;162.03;-1.7619;178.57;96.8993;91.8857;90.1918;88.4979;7056;30.1;2.29;72520900;1.0731;6.1563;97541.58;3.049242562;3.5275;51.06;310.61;11.04;13.78;137.5;101.436118;1268.71;72.5;91.75;295.31;TRKCM
2.65;2.59;2.73;2.71;-1.851851852;1.8283;2.16;0.3065;0.1978;80.8161;160.03;-5.2859;160.41;89.145;90.5154;89.8429;89.1704;7398;22.32;2.41;64537280;1.0514;6.0316;100440.4;2.971881325;3.521;48.96;309.78;11.12;14.61;127.3;100.6445924;1241.45;69.9;91.66;295.52;TRKCM
3.09;2.64;3.17;2.65;16.60377358;2.0559;2.33;0.3638;0.231;85.3726;182.51;-4.0866;179.47;93.6976;92.1065;91.1278;90.1491;8358;59.94;2.64;71485060;1.228;7.0447;107531.4;7.059908164;3.519;52.68;310.24;11.55;13.65;137.1;103.8958297;1269.63;70.9;89.49;297.65;TRKCM
3.06;2.84;3.16;3.09;-0.970873786;1.8348;2.46;0.402;0.2652;83.7704;163.84;-6.1453;147.82;89.8765;90.9915;90.7107;90.4299;7641;72.36;2.78;56181860;1.1831;9.8347;110010.5;2.305466124;3.4522;52.77;311.85;11.59;12.58;133.2;106.2339703;1321.53;71;89.61;300.18;TRKCM
3.02;2.8;3.06;3.06;-1.307189542;1.5741;2.56;0.4239;0.297;81.7062;159.91;-9.3965;111.97;83.1513;87.0714;88.1909;89.3104;8215;53.65;2.86;61969010;1.167;9.7011;102907.7;-6.456474609;3.5653;56.68;313.88;11.89;12.29;129.7;104.4402082;1279.53;69.3;90.37;300.9;TRKCM
3.41;3.01;3.45;3.02;12.91390728;1.9281;2.72;0.4681;0.3312;85.4203;166.4;-1.7734;130.31;96.1195;91.5954;90.8338;90.0721;8239;68.93;3.04;73715820;1.3213;10.9839;110142.6;7.030474882;3.7915;61.05;320.4;12.8;12.33;146.6;103.1370774;1270.84;67.6;88.06;306.04;TRKCM
3.43;3.25;3.7;3.42;0.586510264;2.164;2.85;0.4987;0.3647;85.552;167.21;-12.7204;127.94;74.8662;83.2308;85.5113;87.7917;8145;71;3.17;45219580;1.2523;9.0123;103984.4;-5.591115518;3.9188;62.61;325.18;13.73;13.62;145.7;100.1879969;1274.96;65.6;84.32;312.21;TRKCM
3.84;3.32;3.84;3.43;11.95335277;2.6193;3.03;0.5495;0.4017;88.3314;182.91;0;132.5;100;91.6154;90.3408;89.0663;8308;96.76;3.39;51124000;1.4009;10.0816;115333;10.91375245;3.7903;66.6;327.41;13.4;13.45;146.8;97.91060337;1303.09;65.6;85.16;316.48;TRKCM
10.75;9.56;13.03;12.3;NULL;6.1517;11.07;1.3061;1.3323;56.6755;114.32;-43.7749;36.84;34.2105;57.5895;62.6899;67.7904;3456;39.6859;11.4;55399110;0;0;42697.56;-23.12027791;1.1727;92.56;146.94;16.43;16.4;96.7;107.3174566;925.87;78.9;127.52;145.18;TUPRS
11.39;9.75;12.11;10.84;5.953488372;7.5898;11.12;1.2494;1.3157;59.4197;100;-31.518;27.45;52.6316;55.1105;59.3372;63.5638;2428;41.4798;11.4;41373920;0;0;44776.88;4.869880152;1.218;100.16;148.84;16.94;15.71;95.9;103.520294;973.98;74.4;125.69;148.9;TUPRS
10.75;9.93;12.39;11.02;-5.618964004;5.3795;11.06;1.1398;1.2805;55.6253;93.65;-49.1703;10.3;34.2105;44.6605;50.9616;57.2627;909;22.2123;11.18;56743070;0;0;39015.44;-12.86699743;1.3366;100.22;150.27;18.54;16.73;104.7;99.24769829;916.82;68.7;117.35;153.62;TUPRS
12.57;10.38;12.84;10.75;16.93023256;6.8101;11.33;1.1864;1.2617;62.9125;107.81;-9.8341;106.53;86.8421;65.7513;62.9218;60.0922;1392;33.5904;11.64;44209770;0;0;43468.12;11.41260998;1.274;110.61;152.79;19.17;15.76;102.9;93.07580079;877.94;63;111.4;160.53;TUPRS
12.64;11.71;14.09;12.64;0.556881464;5.728;11.57;1.215;1.2523;63.1667;116.62;-28.3885;183.42;67.9604;66.8559;64.6013;62.3468;954;40.0441;11.98;36958890;0;0;39969.63;-8.04840421;1.2189;127.78;155.07;19.96;16.49;106.3;91.21434777;886.66;62.1;117.75;163.93;TUPRS
11.71;10.88;13.06;12.54;-7.357594937;5.5562;11.59;1.1491;1.2317;57.5905;100.42;-48.2226;57.84;45.1569;56.0064;58.1198;60.2333;1176;30.4799;11.89;31784780;0;0;35089.53;-12.20952008;1.2235;139.83;154.51;22.43;17.68;104.5;90.46720694;925.62;61.8;118.38;164.46;TUPRS
13.16;10.36;13.37;11.6;12.38257899;6.1177;11.88;1.2002;1.2254;63.0542;109.45;-20.5969;101.33;77.6006;66.8035;64.6134;62.4234;1747;33.2852;12.31;55398420;0;0;42200.75;20.26593118;1.1605;123.98;155.4;18.92;19.81;104.3;89.57955194;913.79;63.8;118.73;166.51;TUPRS
11.6;11.4;13.47;13.26;-11.85410334;3.0685;11.83;1.1025;1.2008;54.8941;103.58;-54.925;69.89;33.3333;50.0684;54.1867;58.305;2516;34.6708;12.08;33755810;0;0;39844.48;-5.583478967;1.1807;114.05;155.02;18.8;17.51;95.5;92.25956337;831.11;66.6;126.37;162.62;TUPRS
9.78;8.75;11.5;11.4;-15.68965517;0.7894;11.46;0.868;1.1342;47.1791;78.38;-80.6202;-181.02;19.3798;34.7241;42.5844;50.4447;2891;46.289;11.31;52760190;0;0;36051.3;-9.519963619;1.2688;99.6;155.72;19.42;17.46;98.3;87.56019467;872.97;67.5;124.91;161.16;TUPRS
8.08;7.09;9.53;8.7;-17.38241309;0.001;10.84;0.5387;1.0151;41.3477;75.19;-85.7988;-272.62;15.5844;25.1543;33.5844;42.0146;926;49.8605;10.23;78533220;0;0;27832.93;-22.7963208;1.5355;65.6;159.77;23.14;17.64;95.2;73.60815027;724.85;61;112.78;162.08;TUPRS
6.22;4.31;8.08;8.08;-23.01980198;-3.2303;10;0.1259;0.8373;36.0769;54.6;-80.5085;-262.13;20.8145;22.9844;29.3278;35.6712;-467;36.5557;8.9;114986200;0;0;25714.98;-7.609511467;1.569;53.49;161.1;20.41;21.55;94.8;60.80627145;818.22;55.7;110.21;162.03;TUPRS
6.71;5.35;7.54;6.18;7.877813505;-3.2289;9.4;-0.1593;0.638;38.3344;62.47;-75.4237;-165.68;26.2444;24.6144;28.3;31.9856;-505;27.1876;8.17;60484280;0;0;26864.07;4.468562682;1.5334;45.59;160.44;16.43;19.88;81.1;63.14624742;881.69;56.7;111.15;156.29;TUPRS
6.51;5.89;7.17;6.8;-2.980625931;-2.8901;8.88;-0.3975;0.4309;37.7364;51.77;-77.5424;-126.28;30.5476;27.581;29.0492;30.5174;-85;11.1868;7.61;71067110;0;0;25934.37;-3.460756319;1.645;45.76;160.9;15.15;16.02;75.9;65.18556438;926.98;58.3;109.07;156.65;TUPRS
6.42;5.68;6.59;6.42;-1.382488479;-4.4222;8.43;-0.5862;0.2275;37.4845;50.82;-78.3898;-108.73;40.4762;34.0286;32.8582;31.6878;1201;-4.1501;7.22;57053370;0;0;24026.59;-7.356184091;1.702;45.89;160.35;15.39;12.18;72.9;68.67911671;942.88;60.8;107.39;158.48;TUPRS
6.92;5.93;7.05;6.3;7.788161994;-1.1503;8.16;-0.6877;0.0444;40.0693;59.12;-73.3051;-80.39;69.2308;51.6297;44.9824;38.3351;3056;-13.7747;7.12;94959300;0;0;25764.83;7.234651276;1.6649;48.63;162.12;14.08;13.8;82.2;71.11853657;918.92;61.6;104.6;158.94;TUPRS
7.7;6.45;7.85;6.93;11.2716763;-1.5381;8.07;-0.697;-0.1038;43.9894;58.54;-65.3128;-52.53;94.2252;72.9274;61.3966;49.8659;6848;-17.7476;7.31;106874900;0;0;31651.81;22.84889906;1.5973;50.58;162.15;12.29;11.95;83.5;85.18809872;888.9;67.5;109.37;159.97;TUPRS
9.24;7.51;9.24;7.75;20;1.8347;8.29;-0.5734;-0.1978;50.8172;79.66;-49.5617;-12.38;100;86.4637;74.2644;62.0651;12743;-23.4757;7.96;99302330;0;0;35002.99;10.58764096;1.536;65.75;163.19;12.39;11.17;88.1;94.54402346;979.05;70.1;110.78;159.89;TUPRS
9.05;8.86;10.06;9.39;-2.056277056;-1.3624;8.43;-0.4855;-0.2553;49.9967;92.54;-51.5306;12.69;76.939;81.7014;75.156;68.6106;15610;-26.5045;8.32;67309450;0;0;36949.2;5.560125006;1.5417;69.34;163.37;11.97;11.31;94.2;96.33718086;926.32;72;110.78;161.4;TUPRS
9.15;8.28;9.24;9.05;1.104972376;-1.4284;8.56;-0.4033;-0.2849;50.4277;113.19;-47.1896;9.29;77.8807;79.7911;76.0642;72.3374;16441;-34.6294;8.6;87867150;0;0;42641.26;15.40509673;1.4709;71.35;163.78;10.69;11.09;95;96.91246002;954.19;69.1;111.32;160.26;TUPRS
10.83;9.05;11.6;9.15;18.36065574;1.7;8.97;-0.2;-0.2679;57.3544;174.25;-28.7926;75.67;85.0467;82.4189;79.0584;75.6979;14977;-27.3794;9.34;117742900;0;0;46551.19;9.169358504;1.5011;69.33;163.29;9.68;9.52;89.3;95.88431673;951.42;68.1;112.19;160.93;TUPRS
11.84;10.16;12.4;11.03;9.325946445;0.5875;9.49;0.0423;-0.2059;60.8859;176.4;-17.7544;119.59;88.67;85.5444;82.2622;78.9801;15379;-30.8223;10.18;73287570;0;0;47910.3;2.919603129;1.4849;68.95;163.93;8.75;8.92;88.8;95.1135574;1007.85;68.7;110.86;161.92;TUPRS
